TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_prog_nzsced_code,40,char
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_demf_year_counter,41,int
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_demf_start_year,42,int
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_demf1,43,varchar
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_demf2,44,varchar
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_prior_activity_code,45,char
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_qacc_code,46,char
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_residency_status_code,47,char
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_sr_residency_code,48,char
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_study_region_code,49,char
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_study_ta_code,50,char
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_study_type_code,51,char
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_sr_study_type_code,52,char
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_subsector_code,53,char
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_last_school_region_code,54,char
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_last_school_nbr,55,smallint
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_ird_invalid_ind,56,bit
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_highest_sec_qual_code,57,char
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_completion_finish_ind,58,char
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_qual_level_code,59,char
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_manappr,60,char
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_deliverysiteregion_code,61,varchar
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_deliverysitestatus_code,62,varchar
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_deliverysiteTA_code,63,varchar
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_slf_rprtd_qacc_code,64,varchar
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_ethnic1_snz_code,65,varchar
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_ethnic2_snz_code,66,varchar
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_ethnic3_snz_code,67,varchar
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_ethnic_grp1_snz_ind,68,bit
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_ethnic_grp2_snz_ind,69,bit
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_ethnic_grp3_snz_ind,70,bit
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_ethnic_grp4_snz_ind,71,bit
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_ethnic_grp5_snz_ind,72,bit
IDI_Clean_20190420,moe_clean,enrolment,moe_enr_ethnic_grp6_snz_ind,73,bit
IDI_Clean_20190420,moe_clean,nsi,snz_uid,1,int
IDI_Clean_20190420,moe_clean,nsi,snz_moe_uid,2,int
IDI_Clean_20190420,moe_clean,nsi,moe_nsi_snz_unique_nbr,3,bigint
IDI_Clean_20190420,moe_clean,nsi,moe_nsi_sex_snz_code,4,varchar
IDI_Clean_20190420,moe_clean,nsi,moe_nsi_birth_month_nbr,5,tinyint
IDI_Clean_20190420,moe_clean,nsi,moe_nsi_birth_year_nbr,6,smallint
IDI_Clean_20190420,moe_clean,nsi,moe_nsi_verified_code,7,char
IDI_Clean_20190420,moe_clean,secondary_tertiary_prog,snz_uid,1,int
IDI_Clean_20190420,moe_clean,secondary_tertiary_prog,snz_moe_uid,2,int
IDI_Clean_20190420,moe_clean,secondary_tertiary_prog,moe_stp_snz_unique_nbr,3,bigint
IDI_Clean_20190420,moe_clean,secondary_tertiary_prog,moe_stp_enrolment_yr_nbr,4,smallint
IDI_Clean_20190420,moe_clean,secondary_tertiary_prog,moe_stp_stp_code,5,smallint
IDI_Clean_20190420,moe_clean,secondary_tertiary_prog,moe_stp_school_code,6,varchar
IDI_Clean_20190420,moe_clean,secondary_tertiary_prog,moe_stp_extrtn_date,7,date
IDI_Clean_20190420,moe_clean,student_enrol,snz_uid,1,int
IDI_Clean_20190420,moe_clean,student_enrol,snz_moe_uid,2,int
IDI_Clean_20190420,moe_clean,student_enrol,moe_esi_snz_unique_nbr,3,bigint
IDI_Clean_20190420,moe_clean,student_enrol,moe_esi_entry_year_lvl_nbr,4,smallint
IDI_Clean_20190420,moe_clean,student_enrol,moe_esi_provider_code,5,varchar
IDI_Clean_20190420,moe_clean,student_enrol,moe_esi_start_date,6,date
IDI_Clean_20190420,moe_clean,student_enrol,moe_esi_end_date,7,date
IDI_Clean_20190420,moe_clean,student_enrol,moe_esi_leave_rsn_code,8,varchar
IDI_Clean_20190420,moe_clean,student_enrol,moe_esi_post_sch_act_code,9,varchar
IDI_Clean_20190420,moe_clean,student_enrol,moe_esi_extrtn_date,10,date
IDI_Clean_20190420,moe_clean,student_interventions,snz_uid,1,int
IDI_Clean_20190420,moe_clean,student_interventions,snz_moe_uid,2,int
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_snz_unique_nbr,3,bigint
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_inst_num_code,4,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_intrvtn_code,5,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_start_date,6,date
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_end_date,7,date
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_grnds_standwn_susp_code,8,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_student_year_level_nbr,9,smallint
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_student_age_nbr,10,tinyint
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_standwn_susp_type_code,11,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_number_of_days_nbr,12,smallint
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_school_term_nbr,13,tinyint
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_nets_ua_status_code,14,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_nets_ua_status_date,15,date
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_nets_outcome_type_code,16,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_nets_leave_reason_code,17,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_nets_ua_provider_code,18,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_esol_country_code,19,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_esol_language_code,20,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_esol_status_code,21,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_esol_reason_ceased_code,22,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_ae_type_code,23,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_ae_provider_name_code,24,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_ae_verification_id,25,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_early_leaving_dest_code,26,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_early_leaving_type_code,27,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_rtlit_read_before_code,28,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_rtlit_read_after_code,29,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_rtlit_write_before_code,30,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_rtlit_write_after_code,31,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_rtlit_ovral_outcome_code,32,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_health_request_type_code,33,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_health_left_ear_code,34,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_health_right_ear_code,35,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_health_hear_test_code,36,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_health_left_eye_code,37,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_health_right_eye_code,38,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_health_overall_rslt_code,39,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_health_entered_date,40,date
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_health_b4_schl_test_date,41,date
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_irf_claim_type_code,42,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_irf_severity_code,43,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_se_job_status_code,44,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_se_service_group_code,45,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_se_service_category_code,46,varchar
IDI_Clean_20190420,moe_clean,student_interventions,moe_inv_extrtn_date,47,date
IDI_Clean_20190420,moe_clean,student_leavers,snz_uid,1,int
IDI_Clean_20190420,moe_clean,student_leavers,snz_moe_uid,2,int
IDI_Clean_20190420,moe_clean,student_leavers,moe_sl_snz_unique_nbr,3,bigint
IDI_Clean_20190420,moe_clean,student_leavers,moe_sl_leaver_year,4,int
IDI_Clean_20190420,moe_clean,student_leavers,moe_sl_sex_snz_code,5,varchar
IDI_Clean_20190420,moe_clean,student_leavers,moe_sl_leaver_age,6,int
IDI_Clean_20190420,moe_clean,student_leavers,moe_sl_student_type_code,7,varchar
IDI_Clean_20190420,moe_clean,student_leavers,moe_sl_eligibility_code,8,varchar
IDI_Clean_20190420,moe_clean,student_leavers,moe_sl_leaving_yr_lvl,9,int
IDI_Clean_20190420,moe_clean,student_leavers,moe_sl_leaving_reason_code,10,varchar
IDI_Clean_20190420,moe_clean,student_leavers,moe_sl_time_in_enrol,11,int
IDI_Clean_20190420,moe_clean,student_leavers,moe_sl_provider_code,12,int
IDI_Clean_20190420,moe_clean,student_leavers,moe_sl_leaver_count_options_code,13,varchar
IDI_Clean_20190420,moe_clean,student_leavers,moe_sl_refugee_status,14,varchar
IDI_Clean_20190420,moe_clean,student_leavers,moe_sl_ue_entrance_code,15,varchar
IDI_Clean_20190420,moe_clean,student_leavers,moe_sl_highest_attain_code,16,int
IDI_Clean_20190420,moe_clean,student_leavers,moe_sl_first_day_attend,17,date
IDI_Clean_20190420,moe_clean,student_leavers,moe_sl_last_day_attend,18,date
IDI_Clean_20190420,moe_clean,student_leavers,moe_sl_extract_date,19,date
IDI_Clean_20190420,moe_clean,student_per,snz_uid,1,int
IDI_Clean_20190420,moe_clean,student_per,snz_moe_uid,2,int
IDI_Clean_20190420,moe_clean,student_per,moe_spi_snz_unique_nbr,3,bigint
IDI_Clean_20190420,moe_clean,student_per,moe_spi_birth_month_nbr,4,tinyint
IDI_Clean_20190420,moe_clean,student_per,moe_spi_birth_year_nbr,5,smallint
IDI_Clean_20190420,moe_clean,student_per,moe_spi_sex_text,6,varchar
IDI_Clean_20190420,moe_clean,student_per,moe_spi_sex_snz_code,7,varchar
IDI_Clean_20190420,moe_clean,student_per,moe_spi_mod_address_date,8,date
IDI_Clean_20190420,moe_clean,student_per,moe_spi_iwi1_text,9,varchar
IDI_Clean_20190420,moe_clean,student_per,moe_spi_iwi2_text,10,varchar
IDI_Clean_20190420,moe_clean,student_per,moe_spi_iwi3_text,11,varchar
IDI_Clean_20190420,moe_clean,student_per,moe_spi_eth1_text,12,varchar
IDI_Clean_20190420,moe_clean,student_per,moe_spi_eth2_text,13,varchar
IDI_Clean_20190420,moe_clean,student_per,moe_spi_eth3_text,14,varchar
IDI_Clean_20190420,moe_clean,student_per,moe_spi_ethnic1_snz_code,15,varchar
IDI_Clean_20190420,moe_clean,student_per,moe_spi_ethnic2_snz_code,16,varchar
IDI_Clean_20190420,moe_clean,student_per,moe_spi_ethnic3_snz_code,17,varchar
IDI_Clean_20190420,moe_clean,student_per,moe_spi_ethnic_grp1_snz_ind,18,bit
IDI_Clean_20190420,moe_clean,student_per,moe_spi_ethnic_grp2_snz_ind,19,bit
IDI_Clean_20190420,moe_clean,student_per,moe_spi_ethnic_grp3_snz_ind,20,bit
IDI_Clean_20190420,moe_clean,student_per,moe_spi_ethnic_grp4_snz_ind,21,bit
IDI_Clean_20190420,moe_clean,student_per,moe_spi_ethnic_grp5_snz_ind,22,bit
IDI_Clean_20190420,moe_clean,student_per,moe_spi_ethnic_grp6_snz_ind,23,bit
IDI_Clean_20190420,moe_clean,student_per,snz_idi_address_register_uid,24,int
IDI_Clean_20190420,moe_clean,student_per,moe_spi_region_code,25,char
IDI_Clean_20190420,moe_clean,student_per,moe_spi_ta_code,26,char
IDI_Clean_20190420,moe_clean,student_per,moe_spi_meshblock_code,27,char
IDI_Clean_20190420,moe_clean,student_per,moe_spi_meshblock_imputed_ind,28,varchar
IDI_Clean_20190420,moe_clean,student_per,moe_spi_domestic_status_code,29,varchar
IDI_Clean_20190420,moe_clean,student_per,moe_spi_extrtn_date,30,date
IDI_Clean_20190420,moe_clean,student_percentile_score,snz_uid,1,int
IDI_Clean_20190420,moe_clean,student_percentile_score,snz_moe_uid,2,int
IDI_Clean_20190420,moe_clean,student_percentile_score,moe_sps_snz_unique_nbr,3,bigint
IDI_Clean_20190420,moe_clean,student_percentile_score,moe_sps_year_of_score_nbr,4,smallint
IDI_Clean_20190420,moe_clean,student_percentile_score,moe_sps_expected_percentile1_nbr,5,float
IDI_Clean_20190420,moe_clean,student_percentile_score,moe_sps_expected_percentile2_nbr,6,float
IDI_Clean_20190420,moe_clean,student_percentile_score,moe_sps_expected_percentile3_nbr,7,float
IDI_Clean_20190420,moe_clean,student_percentile_score,moe_sps_last_year_at_school_nbr,8,smallint
IDI_Clean_20190420,moe_clean,student_percentile_score,moe_sps_extrtn_date,9,date
IDI_Clean_20190420,moe_clean,student_qualification,snz_uid,1,int
IDI_Clean_20190420,moe_clean,student_qualification,snz_moe_uid,2,int
IDI_Clean_20190420,moe_clean,student_qualification,moe_sql_snz_unique_nbr,3,bigint
IDI_Clean_20190420,moe_clean,student_qualification,moe_sql_iss_provider_code,4,varchar
IDI_Clean_20190420,moe_clean,student_qualification,moe_sql_award_provider_code,5,varchar
IDI_Clean_20190420,moe_clean,student_qualification,moe_sql_qual_code,6,int
IDI_Clean_20190420,moe_clean,student_qualification,moe_sql_exam_result_code,7,char
IDI_Clean_20190420,moe_clean,student_qualification,moe_sql_nqf_level_code,8,tinyint
IDI_Clean_20190420,moe_clean,student_qualification,moe_sql_attained_year_nbr,9,smallint
IDI_Clean_20190420,moe_clean,student_qualification,moe_sql_endorsed_year_nbr,10,smallint
IDI_Clean_20190420,moe_clean,student_qualification,moe_sql_nzqa_load_date,11,date
IDI_Clean_20190420,moe_clean,student_qualification,moe_sql_nzqa_comp_date,12,date
IDI_Clean_20190420,moe_clean,student_qualification,moe_sql_electivt_strand_nbr,13,int
IDI_Clean_20190420,moe_clean,student_qualification,moe_sql_optional_strand_nbr,14,int
IDI_Clean_20190420,moe_clean,student_qualification,moe_sql_extrtn_date,15,date
IDI_Clean_20190420,moe_clean,student_standard,snz_uid,1,int
IDI_Clean_20190420,moe_clean,student_standard,snz_moe_uid,2,int
IDI_Clean_20190420,moe_clean,student_standard,moe_sst_snz_unique_nbr,3,bigint
IDI_Clean_20190420,moe_clean,student_standard,moe_sst_standard_code,4,varchar
IDI_Clean_20190420,moe_clean,student_standard,moe_sst_attained_year_nbr,5,smallint
IDI_Clean_20190420,moe_clean,student_standard,moe_sst_study_provider_code,6,varchar
IDI_Clean_20190420,moe_clean,student_standard,moe_sst_reporting_provider_code,7,varchar
IDI_Clean_20190420,moe_clean,student_standard,moe_sst_ans_in_te_reo_ind,8,tinyint
IDI_Clean_20190420,moe_clean,student_standard,moe_sst_trans_in_te_reo_ind,9,tinyint
IDI_Clean_20190420,moe_clean,student_standard,moe_sst_exam_result_code,10,varchar
IDI_Clean_20190420,moe_clean,student_standard,moe_sst_nzqa_load_date,11,date
IDI_Clean_20190420,moe_clean,student_standard,moe_sst_nzqa_comp_date,12,date
IDI_Clean_20190420,moe_clean,student_standard,moe_sst_extrtn_date,13,date
IDI_Clean_20190420,moe_clean,student_ue,snz_uid,1,int
IDI_Clean_20190420,moe_clean,student_ue,snz_moe_uid,2,int
IDI_Clean_20190420,moe_clean,student_ue,moe_sue_snz_unique_nbr,3,bigint
IDI_Clean_20190420,moe_clean,student_ue,moe_sue_attained_year_nbr,4,smallint
IDI_Clean_20190420,moe_clean,student_ue,moe_sue_ue_type_code,5,char
IDI_Clean_20190420,moe_clean,student_ue,moe_sue_extrtn_date,6,date
IDI_Clean_20190420,moe_clean,targeted_training,snz_uid,1,int
IDI_Clean_20190420,moe_clean,targeted_training,snz_moe_uid,2,int
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_year_nbr,3,int
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_snz_unique_nbr,4,bigint
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_course_id_nbr,5,int
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_placement_start_date,6,date
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_course_level_nbr,7,int
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_sum_of_credits_nbr,8,int
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_placement_end_date,9,date
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_birth_month_nbr,10,tinyint
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_birth_year_nbr,11,smallint
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_sex_snz_code,12,varchar
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_asian_ind,13,int
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_european_ind,14,int
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_maori_ind,15,int
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_pasifika_ind,16,int
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_melaa_ind,17,int
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_other_ethnicity_ind,18,int
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_employment_hist_code,19,varchar
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_education_hist_code,20,varchar
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_training_prog_code,21,char
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_region_name_text,22,varchar
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_course_name_text,23,varchar
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_eligibility_reason_code,24,varchar
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_orig_eligibility_reason_code,25,varchar
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_referral_agency_code,26,varchar
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_trn_prov_id_nbr,27,int
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_moe_prov_code,28,char
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_trn_prov_type_code,29,char
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_outcome_cat_code,30,char
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_outcome_res_code,31,varchar
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_ethnic_grp1_snz_ind,32,bit
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_ethnic_grp2_snz_ind,33,bit
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_ethnic_grp3_snz_ind,34,bit
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_ethnic_grp4_snz_ind,35,bit
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_ethnic_grp5_snz_ind,36,bit
IDI_Clean_20190420,moe_clean,targeted_training,moe_ttr_ethnic_grp6_snz_ind,37,bit
IDI_Clean_20190420,moe_clean,tec_it_learner,snz_uid,1,int
IDI_Clean_20190420,moe_clean,tec_it_learner,snz_moe_uid,2,int
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_year_nbr,3,smallint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_snz_unique_nbr,4,bigint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_fund_code,5,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_APPR,6,int
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_cmplx_APPR_flag,7,int
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_edumis_2016_code,8,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_ito_edumis_id_code,9,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_pms_course_nbr,10,int
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_itr_course_nbr,11,int
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_programme_type_code,12,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_nqf_level_code,13,char
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_credit_value_nbr,14,int
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_nzsced_code,15,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_nzsced_broad_text,16,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_nzsced_narrow_text,17,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_nzsced_detail_text,18,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_anzsic_code,19,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_anzsic_level1_text,20,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_anzsic_level2_text,21,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_anzsic_level3_text,22,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_anzsic_level4_text,23,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_occup_derived,24,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_duration_months_nbr,25,smallint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_birth_month_nbr,26,tinyint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_birth_year_nbr,27,smallint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_european_ind,28,tinyint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_maori_ind,29,tinyint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_asian_ind,30,tinyint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_pasifika_ind,31,tinyint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_MELAA_ind,32,tinyint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_other_ethnicity_ind,33,tinyint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_sex_code,34,char
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_sex_snz_code,35,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_prev_qual_text,36,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_ta_text,37,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_regional_council_text,38,varchar
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_start_date,39,date
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_end_date,40,date
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_sum_units_consumed_nbr,41,decimal
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_level1_qual_awarded_nbr,42,tinyint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_level2_qual_awarded_nbr,43,tinyint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_level3_qual_awarded_nbr,44,tinyint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_level4_qual_awarded_nbr,45,tinyint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_level5_qual_awarded_nbr,46,tinyint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_level6_qual_awarded_nbr,47,tinyint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_level7_qual_awarded_nbr,48,tinyint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_level8_qual_awarded_nbr,49,tinyint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_qual_awarded_nbr,50,tinyint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_equal_qual_gained_ind,51,char
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_lower_qual_gained_ind,52,char
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_upper_qual_gained_ind,53,char
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_tot_credits_awarded_nbr,54,smallint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_level1_credits_nbr,55,smallint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_level2_credits_nbr,56,smallint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_level3_credits_nbr,57,smallint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_level4_credits_nbr,58,smallint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_level5_credits_nbr,59,smallint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_level6_credits_nbr,60,smallint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_level7_credits_nbr,61,smallint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_level8_credits_nbr,62,smallint
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_programme_completed_ind,63,char
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_pappr,64,int
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_ethnic_grp1_snz_ind,65,bit
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_ethnic_grp2_snz_ind,66,bit
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_ethnic_grp3_snz_ind,67,bit
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_ethnic_grp4_snz_ind,68,bit
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_ethnic_grp5_snz_ind,69,bit
IDI_Clean_20190420,moe_clean,tec_it_learner,moe_itl_ethnic_grp6_snz_ind,70,bit
IDI_Clean_20190420,moh_clean,b4sc,snz_uid,1,int
IDI_Clean_20190420,moh_clean,b4sc,snz_moh_uid,2,int
IDI_Clean_20190420,moh_clean,b4sc,moh_bsc_birth_month_nbr,3,tinyint
IDI_Clean_20190420,moh_clean,b4sc,moh_bsc_birth_year_nbr,4,smallint
IDI_Clean_20190420,moh_clean,b4sc,moh_bsc_sex_code,5,varchar
IDI_Clean_20190420,moh_clean,b4sc,moh_bsc_check_status_text,6,varchar
IDI_Clean_20190420,moh_clean,b4sc,moh_bsc_check_consent_text,7,varchar
IDI_Clean_20190420,moh_clean,b4sc,moh_bsc_check_date,8,date
IDI_Clean_20190420,moh_clean,b4sc,moh_bsc_check_dhb_text,9,varchar
IDI_Clean_20190420,moh_clean,b4sc,moh_bsc_general_outcome_text,10,varchar
IDI_Clean_20190420,moh_clean,b4sc,moh_bsc_general_date,11,date
