"snz_uid","snz_birth_year_nbr","snz_deceased_year_nbr","the_year","is_resident"
4805170,1971,2036,2015,0
2022317,1945,2013,2015,0
1543779,1961,2025,2015,0
2279765,1940,2015,2015,1
603299,1960,2038,2015,1
4692239,1987,2058,2015,0
2697475,1922,1999,2015,0
5131834,1925,1930,2015,0
7219275,1945,2012,2015,1
4585169,1971,2044,2015,0
3805202,1935,2010,2015,1
1471356,1950,2008,2015,1
9315385,1940,2019,2015,0
7311915,1931,1996,2015,1
6037068,1988,2056,2015,0
1342170,1954,2024,2015,0
3083308,1926,1986,2015,1
6857998,1927,2003,2015,0
224170,1973,2041,2015,0
3651221,1936,2007,2015,1
8102126,1963,2030,2015,1
4859807,1930,2004,2015,1
5519789,1930,2003,2015,0
7890645,2003,2081,2015,1
6382749,1970,2035,2015,1
825451,1960,2040,2015,1
121566,1939,2009,2015,0
359098,1957,2015,2015,0
1068035,1961,2025,2015,0
5003179,1929,2004,2015,1
6652462,1920,1948,2015,1
4629658,1948,2003,2015,0
1231700,1936,2004,2015,0
3246965,2008,2082,2015,0
9642430,1977,2055,2015,0
2722989,1928,1938,2015,1
3444642,1925,2000,2015,1
4748034,1925,1991,2015,0
5421210,1996,2059,2015,0
1119183,1983,2049,2015,1
2819007,1932,2001,2015,0
1375872,1955,2016,2015,0
7853063,1934,2003,2015,0
5474938,1954,2017,2015,0
2705192,1989,2061,2015,1
4140208,1977,2049,2015,1
6971158,1947,1999,2015,0
598828,2012,2080,2015,0
6459456,1924,1995,2015,1
8062990,1924,1972,2015,1
8149857,1949,2013,2015,0
7285864,1952,2010,2015,1
6505982,1962,2025,2015,1
9832422,1970,2037,2015,0
9337677,1975,2061,2015,0
6689949,1927,1967,2015,1
8790405,1952,2020,2015,1
2015797,1943,2008,2015,0
1155142,1929,1993,2015,0
572082,1945,2011,2015,1
9486058,1954,2033,2015,1
4255852,1966,2045,2015,0
6465916,1933,2000,2015,0
8508398,1961,2032,2015,1
9649902,1934,2006,2015,0
7147327,1944,2011,2015,1
6066658,1986,2055,2015,1
2527482,1928,1998,2015,0
5165626,1941,2020,2015,0
1852124,2013,2084,2015,1
2859331,1924,2000,2015,0
467955,1921,2005,2015,0
2529731,1948,2014,2015,1
6119325,1947,2023,2015,0
3618169,1969,2034,2015,0
9453111,1976,2031,2015,0
6427377,1933,1992,2015,0
4192597,1933,2003,2015,0
1533761,1928,2005,2015,0
518903,1997,2068,2015,1
7834797,1924,1998,2015,0
5596693,1953,2039,2015,1
1090284,1970,2027,2015,0
3394109,1953,2037,2015,1
6461574,1933,2009,2015,0
836743,2009,2083,2015,1
9968767,1943,2012,2015,1
3520568,1994,2010,2015,0
9644224,1920,1945,2015,1
822064,1945,2002,2015,1
7570024,1960,2042,2015,0
3657904,1957,2031,2015,1
8226313,1973,1996,2015,1
9954099,1927,1997,2015,0
4852410,1928,2007,2015,1
6109763,1944,2004,2015,0
3098482,1974,1989,2015,1
4232985,1998,2071,2015,0
5616781,1930,2007,2015,1
6508556,1952,2010,2015,1
1594049,1989,2056,2015,0
2377699,1969,2044,2015,1
1706796,1997,2056,2015,1
5636271,1963,1971,2015,0
2244352,2014,2076,2015,1
4625472,1931,1999,2015,1
2172384,1951,2031,2015,0
3076184,1968,2047,2015,0
8452461,1984,2041,2015,0
2527573,2012,2091,2015,1
7048795,1943,2006,2015,0
5882355,1951,2016,2015,0
83717,1955,2028,2015,1
5082369,1924,1986,2015,0
4570151,1945,2007,2015,0
9014911,1951,2013,2015,1
4332004,1988,2070,2015,1
2842132,1961,2026,2015,1
7478256,1946,2006,2015,0
7422386,1951,2006,2015,1
4983057,1957,2021,2015,1
6117082,1975,2039,2015,0
9526223,1942,2004,2015,0
1670663,1944,2026,2015,0
2335899,1970,2054,2015,1
3691110,1984,2060,2015,0
3288065,1922,2000,2015,1
1032146,1956,2027,2015,1
690505,2010,2093,2015,0
6255938,1997,2073,2015,0
6570021,1932,2014,2015,1
9827572,1952,2022,2015,0
8693462,1929,2000,2015,1
5151062,1946,2014,2015,1
6226337,1965,2043,2015,1
9796130,1976,2041,2015,1
5820658,1937,2011,2015,1
8027526,1922,1989,2015,0
1911045,1941,2003,2015,0
4485160,1952,2020,2015,1
1453626,1943,2018,2015,0
8966966,1925,1992,2015,0
2044051,1945,2008,2015,0
974589,1921,1991,2015,0
9649286,1928,1999,2015,0
3583490,1972,2039,2015,0
8151291,1953,2018,2015,0
1101226,1938,2007,2015,0
8307324,1971,2046,2015,1
1897240,1942,1983,2015,0
1045260,2003,2069,2015,1
2369945,1929,1994,2015,0
890113,1943,2006,2015,0
7139105,1947,2023,2015,1
7543250,1947,2021,2015,0
2620496,1922,1950,2015,1
4705618,1943,2030,2015,0
877075,1980,2047,2015,0
4250874,1954,2018,2015,0
1672337,1988,2027,2015,0
1482050,1940,2006,2015,0
5292387,1925,1991,2015,1
2519466,1993,2054,2015,0
2901394,1946,2017,2015,0
4963523,1923,1988,2015,1
3919030,2002,2074,2015,1
5814772,1920,1938,2015,1
8920784,1963,2031,2015,0
8241105,1926,2001,2015,0
9842946,1920,1993,2015,0
5186463,1979,2045,2015,1
4683496,1986,2066,2015,0
4067629,1965,2028,2015,0
2406929,1923,1994,2015,0
5439556,1961,2017,2015,1
9426025,1956,2036,2015,0
2976700,1968,2045,2015,1
513294,1933,2011,2015,1
7734103,1968,2041,2015,1
1557608,1928,1993,2015,0
9293892,1969,2046,2015,0
6451303,1956,2026,2015,1
2293073,1970,2047,2015,0
757475,1982,2058,2015,1
1677615,1925,1991,2015,0
2898283,1966,2029,2015,0
9464808,1930,1993,2015,1
5398985,1921,1977,2015,0
2044261,1923,1953,2015,0
9438170,1942,2002,2015,1
3174187,1934,2016,2015,1
3277813,1994,1998,2015,1
6074944,1947,2004,2015,1
2976367,1976,2040,2015,0
3620964,1962,2048,2015,0
8223317,1927,1995,2015,0
3393130,1981,2040,2015,1
2312035,1979,2052,2015,1
8875362,1998,2075,2015,0
3209794,1928,2004,2015,0
4462346,1927,1993,2015,0
9790895,1995,2070,2015,1
3029233,1929,2010,2015,0
4598562,1941,2001,2015,1
9591861,1948,2019,2015,1
7192419,1926,1993,2015,0
9793397,1962,2023,2015,1
4330958,1950,2008,2015,0
3349282,1959,2016,2015,1
7169141,1934,1997,2015,0
2548594,1985,2047,2015,0
6630923,1921,1979,2015,1
5886581,1943,2017,2015,0
2236713,1969,2036,2015,0
4783481,1969,2042,2015,0
1271058,1947,2024,2015,1
9242240,1950,2013,2015,0
705567,1979,2053,2015,0
1301044,1966,1979,2015,0
5800304,1920,1975,2015,0
4958185,1926,1984,2015,1
4383935,1971,2047,2015,0
707702,1949,2007,2015,0
709794,2005,2037,2015,1
6550009,1992,2058,2015,1
9105662,1956,2034,2015,0
122954,1980,2047,2015,0
3564125,1976,2042,2015,1
3114465,1943,2024,2015,0
1886503,1944,2006,2015,1
7316674,1954,2026,2015,0
7300188,2000,2068,2015,0
8931766,1952,2042,2015,1
3915566,1938,2010,2015,0
1591634,1927,2013,2015,1
4950625,1977,2045,2015,1
1201303,1920,1981,2015,0
9345324,1948,1962,2015,0
5707190,1948,2017,2015,1
9101401,2002,2066,2015,1
2152492,1931,1993,2015,1
6858618,1946,2012,2015,1
8984107,1964,2027,2015,1
1175547,1948,1966,2015,1
6666172,1952,2023,2015,0
6725103,1982,2041,2015,0
8577026,1933,1996,2015,0
8409277,1969,2032,2015,1
1361933,1925,1995,2015,0
7841848,2009,2079,2015,1
6632156,1956,2037,2015,1
782404,1967,2046,2015,1
9228181,1964,2031,2015,0
9959532,1976,1998,2015,1
2017439,1925,1992,2015,0
5922502,1990,2059,2015,0
7721796,1946,2015,2015,0
9871317,1949,2025,2015,0
9629683,1942,2010,2015,1
6258515,1947,2011,2015,1
3276379,1957,2034,2015,1
9591015,1930,1996,2015,0
2204672,1945,1978,2015,0
5020231,1924,1995,2015,0
5798200,1967,2045,2015,1
3425803,1924,1993,2015,1
8691048,1941,2010,2015,0
6119082,1980,2053,2015,1
7198964,1944,2008,2015,0
6411892,1925,1995,2015,0
914891,1966,2041,2015,0
2428208,1931,2001,2015,1
759174,1933,1999,2015,1
6784286,1923,1985,2015,0
2136401,2007,2043,2015,1
685995,1946,2023,2015,0
5272423,1923,2002,2015,0
4915602,1942,2023,2015,1
3333886,1996,2071,2015,0
4907540,1991,2050,2015,1
1343636,1942,2016,2015,0
341416,1947,2016,2015,1
8308513,1981,2048,2015,0
4457550,1942,2019,2015,0
7814273,1949,2020,2015,1
4017168,1927,1993,2015,0
4395687,1970,2039,2015,0
5985848,1997,2063,2015,0
2732407,1998,2071,2015,1
4864395,2007,2066,2015,1
9757512,1952,2025,2015,1
5427598,1926,2004,2015,0
24325,1935,2000,2015,0
4976625,1931,1993,2015,0
4334483,1923,1986,2015,0
1268067,1931,2006,2015,0
5842151,1983,2045,2015,1
212797,1926,2005,2015,1
9502218,1993,2047,2015,1
4493120,1997,2061,2015,0
8967042,1951,2012,2015,0
4775828,1961,2031,2015,1
9477552,1980,2043,2015,1
7049490,1924,2000,2015,0
6070605,1965,2048,2015,1
3413363,1975,2050,2015,0
9315774,1995,2073,2015,1
9796843,1974,2043,2015,0
4227113,2003,2058,2015,0
1994829,1920,1991,2015,0
4327948,1920,2001,2015,0
2042264,1924,2000,2015,1
1494709,2000,2045,2015,0
9849436,1948,2010,2015,0
7515004,1979,1994,2015,0
2479745,1938,2005,2015,1
8602201,2001,2056,2015,0
4539645,1980,2060,2015,0
2521539,1941,2014,2015,0
4865784,1957,2038,2015,0
6305494,1981,2052,2015,0
4676724,1944,2009,2015,1
8063937,1938,2013,2015,0
5083643,1920,1988,2015,1
8839462,1957,2028,2015,1
1528506,1943,2003,2015,0
7876753,1948,2008,2015,1
1734127,1937,2000,2015,0
3159275,1929,2008,2015,1
6386664,1946,2040,2015,1
7946416,1934,2001,2015,0
3179541,1984,2063,2015,1
2727468,1962,2008,2015,1
9047716,1984,2049,2015,0
6371630,1981,2048,2015,0
4037681,1925,1993,2015,1
5730440,1968,2042,2015,0
6828736,1983,2047,2015,1
8994964,1953,2011,2015,1
3380266,1982,2060,2015,0
9812751,1968,2039,2015,1
670069,1960,2018,2015,0
8305903,1947,1954,2015,1
5319970,1961,2023,2015,0
7324564,1925,2008,2015,1
4581505,1953,2034,2015,0
2365728,1939,1984,2015,1
7154189,1953,2036,2015,1
3331715,1964,2027,2015,0
8389381,1935,2005,2015,1
4517736,1927,1996,2015,1
7455973,1971,2041,2015,0
4001006,1923,2000,2015,0
4174536,1931,1989,2015,0
5250082,1937,2020,2015,0
6114690,1948,2026,2015,0
3278661,1929,2016,2015,0
8109684,1938,2015,2015,1
4020957,1956,2027,2015,1
5617745,1939,2020,2015,0
6674123,1968,2045,2015,0
8079447,1955,2028,2015,1
9517226,1952,2010,2015,1
5899946,1951,2026,2015,1
2348968,1936,1993,2015,1
4893154,1944,2020,2015,0
1718338,1938,2013,2015,1
2688686,1960,2030,2015,1
8056525,1939,1944,2015,0
2056540,1925,1989,2015,0
5646008,1953,2036,2015,0
2854986,1974,2038,2015,0
6259797,1954,2030,2015,1
2567858,1940,2004,2015,1
858573,1946,2015,2015,0
5813606,1930,1983,2015,0
7731066,1940,2012,2015,0
4860320,1927,1978,2015,0
8015298,1942,2019,2015,0
4051750,1944,2023,2015,0
8873826,1931,1996,2015,0
5944468,1964,2025,2015,1
5832575,1937,2006,2015,0
2847564,1936,2015,2015,0
1969481,1960,2024,2015,0
5036044,1962,2032,2015,1
4901660,1972,2034,2015,1
2992534,1989,2066,2015,0
3897249,1999,2061,2015,0
7604122,1972,2047,2015,0
7454585,1969,2002,2015,0
9944920,1934,1992,2015,0
7532175,1936,2008,2015,1
9672647,1953,2020,2015,0
3940671,1949,2034,2015,0
4999370,1956,2024,2015,1
6139035,1953,2014,2015,0
8657962,1957,2050,2015,1
9378511,1963,2029,2015,1
6639259,1942,2023,2015,0
1679951,1925,1988,2015,0
591371,1973,2045,2015,0
611465,1958,2022,2015,1
3504056,1974,2037,2015,1
4276026,1946,1975,2015,0
9611223,1942,2014,2015,1
5044356,1972,2036,2015,0
2481827,1975,2046,2015,1
2047198,1922,1989,2015,1
2905995,1984,2057,2015,0
2350363,1994,2065,2015,0
3219623,1957,2023,2015,1
2557311,1964,2046,2015,0
3490458,1986,2062,2015,0
7884858,1961,2040,2015,0
3012095,1938,2007,2015,1
6190191,1970,2037,2015,0
658747,1923,2004,2015,0
1959406,1930,1998,2015,0
1059834,1936,1998,2015,0
3509223,1976,2051,2015,0
4581165,1931,2001,2015,0
6634846,1967,2030,2015,0
8117211,1957,2021,2015,0
3138896,1969,2041,2015,0
4759394,1972,2031,2015,1
405782,1951,2010,2015,0
9940045,1922,1992,2015,1
5329851,1933,2015,2015,1
1036767,1963,2044,2015,0
3058229,1971,2032,2015,0
4471674,1923,1988,2015,1
4330665,1922,1988,2015,1
9582190,1936,2002,2015,0
4715178,1948,2024,2015,1
5172296,1935,1994,2015,1
6432874,1963,2023,2015,0
5444396,1932,1999,2015,1
6738751,1926,2005,2015,1
4766531,1931,2003,2015,1
7398831,1941,2015,2015,1
9257901,1940,2012,2015,0
6394541,1951,2018,2015,0
9730283,1953,2032,2015,0
2113476,1947,2035,2015,0
9564635,1977,2046,2015,1
221450,1936,2003,2015,1
6366241,2002,2075,2015,0
4652847,1931,2006,2015,0
3729171,1945,2015,2015,0
7969914,1995,2074,2015,0
7400174,1940,2012,2015,1
8474718,1998,2076,2015,0
2992316,1950,2039,2015,0
5797748,1953,2019,2015,1
1420592,1932,2001,2015,1
5571452,1937,1955,2015,0
7984329,1961,2027,2015,0
950092,1962,2025,2015,0
2343036,1921,1991,2015,0
8489110,1923,1983,2015,0
6597987,1927,1983,2015,0
5754030,1952,2022,2015,0
921405,1923,1986,2015,0
659091,1935,1994,2015,0
1610989,1922,1988,2015,0
8767087,1971,2036,2015,0
9633103,1948,2017,2015,1
3568575,1920,1978,2015,0
7117715,1952,2030,2015,0
8467297,1974,2040,2015,0
5003088,1936,2018,2015,0
5377154,1952,1973,2015,1
2129662,1948,2018,2015,1
9972651,1969,2040,2015,0
3621259,1944,2031,2015,0
4073054,2000,2063,2015,1
7053483,1949,1962,2015,1
934797,1942,2026,2015,0
9956043,1971,2029,2015,1
6019211,1947,2012,2015,1
8473553,1920,1984,2015,1
9512110,1946,2011,2015,1
8497891,1970,2035,2015,1
7915916,1929,2010,2015,0
7947625,1949,1956,2015,0
7421236,1972,2033,2015,0
1745135,1943,2014,2015,0
9262309,1949,2009,2015,1
5219058,1922,1994,2015,1
3943981,1946,2009,2015,1
8058584,1962,2026,2015,1
9901118,1993,2037,2015,0
8582021,1925,1988,2015,0
2788619,1938,1995,2015,0
3833985,1969,2032,2015,1
9377772,1920,1991,2015,1
3721379,1920,1993,2015,1
2877656,1947,2009,2015,0
3745836,1972,2030,2015,1
6807118,1971,2047,2015,0
971540,1951,2023,2015,0
3699897,1939,2017,2015,1
6948953,1951,2020,2015,1
9290575,1960,2030,2015,0
4659558,1935,1970,2015,0
4138253,1930,2018,2015,0
1216770,1947,2015,2015,0
7889616,1980,2041,2015,0
2545656,1945,2020,2015,0
7621735,1994,2080,2015,0
630579,1926,1982,2015,0
2238678,1929,2008,2015,1
7483402,1941,1968,2015,1
1934200,1922,1990,2015,1
8152928,1962,2030,2015,1
2987655,1952,1974,2015,0
599944,1961,2044,2015,0
6456042,1935,2014,2015,1
666329,1978,2050,2015,0
6864752,1954,2028,2015,1
5642635,2011,2066,2015,0
357992,1981,2030,2015,0
594661,1983,2047,2015,0
6480336,1986,2055,2015,1
935493,1994,2066,2015,0
4819759,1952,2015,2015,1
8855787,1946,2023,2015,0
8594647,1925,1998,2015,1
919476,1976,2048,2015,0
8908412,1952,2032,2015,0
8384792,1993,2062,2015,0
7732605,1982,2051,2015,0
2921971,1931,1991,2015,0
9043816,2005,2033,2015,1
9764020,1975,2038,2015,1
1685960,1920,1993,2015,1
6988226,1930,1991,2015,1
1534763,1963,2039,2015,0
4227130,1946,2021,2015,1
4057261,1949,2008,2015,1
9867634,1949,2002,2015,1
3599033,2011,2086,2015,1
7923699,1949,2019,2015,0
6171439,1977,2050,2015,0
1253036,1945,2015,2015,0
7499152,1933,1993,2015,0
3962955,1939,2004,2015,0
314414,1972,2049,2015,1
8685499,1969,1984,2015,0
4005543,1959,2013,2015,1
8097221,2004,2090,2015,0
6254884,1928,2000,2015,0
5434451,1947,2018,2015,1
9074314,1946,2024,2015,1
1854014,1969,2042,2015,1
1656920,1924,2000,2015,0
1807250,1960,2035,2015,1
4545853,1927,1996,2015,0
7789918,1936,2006,2015,1
200995,1923,2001,2015,0
1396658,1958,2028,2015,0
375774,1938,2007,2015,0
3734182,1945,1963,2015,0
4784840,1960,2031,2015,0
5994404,1962,2034,2015,1
91921,1996,2061,2015,0
1222589,1958,2028,2015,0
2155706,1979,2045,2015,1
8556296,1952,2008,2015,0
3971998,1942,2013,2015,0
4188483,1940,2018,2015,0
848556,1925,1989,2015,1
6225248,1961,1994,2015,0
286299,1966,2031,2015,0
3684245,1925,1970,2015,1
2383642,1985,2053,2015,1
7713687,1920,1985,2015,1
8930156,1986,2064,2015,1
6833613,1944,1976,2015,0
9898440,1990,2051,2015,0
4089888,1965,2033,2015,1
7886146,1965,1986,2015,0
902384,1930,2007,2015,1
3075953,1940,2008,2015,0
3097768,1921,1974,2015,1
5895472,1974,2047,2015,1
5091883,1961,2028,2015,1
4627526,1922,1986,2015,1
3861411,1933,2005,2015,1
2886556,1970,2048,2015,0
3005104,1938,2015,2015,0
8254492,1944,2013,2015,0
7613456,2000,2076,2015,0
9676867,1962,2026,2015,1
7542030,2007,2067,2015,1
8866034,1933,2014,2015,1
6332792,1965,2045,2015,0
2138528,1969,2033,2015,0
5282175,1974,2054,2015,1
6634727,1966,2040,2015,0
595968,1937,2019,2015,0
109375,1959,2029,2015,1
8790965,2009,2015,2015,1
2627684,1922,1993,2015,1
679467,1958,2030,2015,1
7430769,1989,2069,2015,1
493931,1921,1976,2015,0
4762889,1941,1945,2015,1
3962958,1937,1997,2015,1
6894216,1966,2032,2015,0
3661280,1961,1969,2015,0
3393708,1962,2024,2015,0
8328422,1933,2011,2015,0
2175174,1960,2032,2015,1
28382,1959,2026,2015,0
6243177,1982,2047,2015,0
6775602,1932,2003,2015,0
5248066,1988,2036,2015,1
1274870,1961,2041,2015,0
9512134,1971,2061,2015,0
7735283,1983,2063,2015,1
6044398,1980,2014,2015,0
4469039,1937,1989,2015,0
4386697,2009,2078,2015,0
2314177,1954,2022,2015,1
1812890,1966,2046,2015,1
6244578,1928,1966,2015,1
8987511,1926,1998,2015,0
6925953,1930,1970,2015,1
1810613,1955,2031,2015,0
1343304,1921,1988,2015,1
6608215,1965,2041,2015,0
9571314,1955,2014,2015,0
3417911,1926,1991,2015,1
4478197,1947,2014,2015,1
4912064,1935,2004,2015,1
4222058,1942,2003,2015,0
2963019,1958,2011,2015,0
791987,1962,2026,2015,0
8119679,1984,2050,2015,1
6293576,2007,2073,2015,0
7347563,1961,1998,2015,0
4432591,1956,2023,2015,0
2805531,1939,2006,2015,0
666733,1930,1993,2015,0
5560276,1933,2008,2015,1
7666990,1934,1996,2015,1
74928,1938,2012,2015,1
3803360,1922,2000,2015,1
1307431,1946,2024,2015,0
2256685,1924,1989,2015,0
5461174,1925,2004,2015,1
6271427,1942,1996,2015,0
2375181,1937,2009,2015,0
3819795,1936,2022,2015,0
1992377,1932,2007,2015,1
5553343,1932,2003,2015,1
9121463,1989,2004,2015,0
6338252,2018,2088,2015,1
7243513,1990,1992,2015,1
1450205,1990,2068,2015,0
1289679,1973,2050,2015,0
654118,1938,2020,2015,0
8974718,1944,2001,2015,0
4886986,1998,2066,2015,0
1071015,1990,2051,2015,1
4091103,1964,2032,2015,0
1452488,1989,2056,2015,0
1092647,1934,2012,2015,1
5658006,1922,1992,2015,0
1462207,1933,1994,2015,1
991201,1989,2049,2015,0
9170136,1951,2012,2015,1
7700675,1949,2014,2015,0
3528422,1974,2052,2015,0
8797773,1968,2035,2015,0
140184,1986,2057,2015,0
9640031,1984,2046,2015,0
1224096,1947,2019,2015,1
8611197,1946,2004,2015,1
8862423,1945,2015,2015,0
9339708,1963,2043,2015,1
7604814,1926,1989,2015,1
2758362,1959,2031,2015,0
8312424,1977,2031,2015,1
1563321,1935,2009,2015,0
6398983,1957,2033,2015,1
4506302,1948,2026,2015,0
3977334,1958,2032,2015,1
780420,1936,2023,2015,0
2328109,1933,2005,2015,1
9319807,1928,1998,2015,0
8869305,1927,1993,2015,0
2976990,1989,2058,2015,0
2726825,1961,2035,2015,1
5218506,2000,2075,2015,0
1283690,1922,1990,2015,0
692884,1989,2041,2015,0
88416,1954,2024,2015,0
6785152,1948,2023,2015,0
5544065,1959,2016,2015,1
1743409,1932,2004,2015,0
2670495,1985,1995,2015,0
2032031,1956,2025,2015,0
5466041,1962,2024,2015,1
205514,1985,2055,2015,0
5614026,1978,2053,2015,0
2291585,2010,2080,2015,1
149840,1959,2037,2015,1
4675500,1960,2037,2015,0
2051650,1951,2032,2015,0
1919228,1926,1989,2015,1
2871670,1960,1986,2015,0
4274831,1970,2050,2015,0
6715448,1976,2045,2015,1
1123757,1933,2002,2015,1
3316693,1959,1961,2015,0
7302290,1960,2028,2015,0
3021286,1933,2001,2015,0
6292559,1973,2039,2015,0
7577231,1931,1943,2015,0
4840397,1963,2037,2015,0
8798414,1930,2006,2015,0
1053067,1951,2032,2015,1
9319952,1934,1996,2015,1
3180980,1999,2070,2015,1
9753345,1998,2079,2015,0
761932,1939,2004,2015,1
1712294,1954,2031,2015,1
1219589,1945,2002,2015,1
1545479,1928,1982,2015,0
2583828,1944,2009,2015,0
5555489,1920,1983,2015,0
9818181,1958,2034,2015,0
7629626,1933,2000,2015,1
9900680,1968,2030,2015,0
6454472,1938,2006,2015,0
3269849,1921,1935,2016,1
2782536,1934,2001,2016,0
7705340,1926,1997,2016,0
5891774,1945,2014,2016,0
4692093,1994,2064,2016,0
402957,1955,2044,2016,0
8972129,1923,1996,2016,1
5077684,1981,2059,2016,1
2766794,1929,1936,2016,1
7617455,1991,2053,2016,0
9333379,1964,2031,2016,0
402412,1921,2005,2016,0
1498110,1922,1996,2016,0
8789912,1950,2001,2016,0
2187328,1932,1999,2016,1
4462763,1931,2000,2016,0
4933282,1963,2035,2016,1
9204533,1935,1993,2016,0
6344796,1947,2024,2016,1
5927164,1949,2008,2016,1
2466168,1976,2054,2016,0
3906882,1943,2014,2016,1
990423,1924,1977,2016,0
6138729,1981,2062,2016,0
5599161,1930,1999,2016,0
2548994,1969,2025,2016,0
7710613,1936,1995,2016,0
209008,1963,2045,2016,0
4462681,1979,2055,2016,1
8291158,1977,2048,2016,1
9983383,1928,1989,2016,0
1438908,1930,2007,2016,0
1612858,1921,1993,2016,0
2237963,1942,1979,2016,0
7294337,1953,2020,2016,1
9171714,1927,1982,2016,0
7873745,1939,2006,2016,0
9895001,1948,2015,2016,1
7935922,1928,1989,2016,0
5550344,1972,2040,2016,1
8905878,1954,2020,2016,1
4832533,1967,2050,2016,0
6924623,1930,1939,2016,0
6408621,1943,2012,2016,1
3478534,1957,2027,2016,1
5128059,1960,2003,2016,1
7365690,1940,2003,2016,1
6961130,1933,2004,2016,0
9853693,1963,2032,2016,1
6643793,1929,2000,2016,0
8796414,1923,1982,2016,1
4534131,1922,2001,2016,0
1556355,1974,2049,2016,0
1351322,2003,2077,2016,1
4884487,1940,2009,2016,0
5391420,1967,2032,2016,1
2522009,1981,2054,2016,1
3101360,1933,1996,2016,0
5414683,1958,2026,2016,0
2533671,2008,2087,2016,1
37643,1941,2011,2016,0
1963713,1994,2051,2016,1
1040827,1920,1985,2016,1
3492398,1951,2026,2016,1
6766886,1954,2032,2016,0
6073607,1961,2035,2016,0
3388367,1920,1998,2016,0
1403156,1944,2019,2016,0
2747294,1952,2021,2016,0
5502574,1966,2035,2016,0
7909402,1970,2036,2016,0
8873361,1968,2050,2016,0
5541840,1957,2018,2016,0
5008913,1981,2056,2016,1
2346512,1958,2031,2016,0
2160779,1939,2006,2016,1
419818,1971,2047,2016,1
9958306,1950,2018,2016,1
3511290,1927,2002,2016,1
1661262,1935,2006,2016,1
2130204,2007,2077,2016,1
7481965,1953,2026,2016,0
3456153,1980,2057,2016,0
697980,1967,2038,2016,0
3351421,1976,2039,2016,1
8796668,1953,2015,2016,0
3676716,1987,2050,2016,0
6873544,2008,2072,2016,0
1495409,1978,2051,2016,0
7150313,1933,1995,2016,0
5950692,1945,2011,2016,1
7387933,1951,2020,2016,0
5274496,1961,2041,2016,1
1639038,1942,1976,2016,0
9456675,1955,2037,2016,0
9636102,1962,2035,2016,1
215469,1923,2004,2016,0
7634556,1921,1985,2016,1
8889498,1925,2008,2016,0
2891509,1945,2014,2016,0
8740650,1922,1984,2016,1
3472587,1989,2041,2016,1
3435426,1998,2074,2016,1
9457476,1990,1999,2016,0
117012,1925,1990,2016,0
8455408,1986,2057,2016,0
1539092,1975,2050,2016,0
4928988,1952,2028,2016,0
850189,1960,2027,2016,0
6931789,1923,1992,2016,1
7293091,1967,2032,2016,0
5191238,1934,2006,2016,1
2313278,1976,2047,2016,1
4332098,1925,2001,2016,0
3145253,1994,2057,2016,0
7218042,1920,1978,2016,1
3961738,1928,2012,2016,0
2348357,2000,2025,2016,0
1408989,1956,1970,2016,0
5984960,1951,2009,2016,0
8128398,1984,2056,2016,0
2532688,1964,2031,2016,1
2138294,1981,2041,2016,1
9135045,1963,2023,2016,1
1367348,1987,2052,2016,1
6160262,1950,2022,2016,0
1940796,1925,1993,2016,1
7678374,1965,2028,2016,1
7509468,1963,2032,2016,1
5319363,1943,2005,2016,0
1661424,1963,2027,2016,1
9637705,1962,2019,2016,0
9692224,1936,2002,2016,0
8876042,1942,2003,2016,1
6934490,1965,2039,2016,0
709332,1929,2016,2016,1
7061989,1946,2023,2016,0
9597488,1938,2005,2016,0
9175170,1945,2021,2016,0
1429697,1959,2035,2016,0
4325013,1930,2008,2016,1
8740403,1931,2013,2016,1
8328413,1968,2035,2016,1
9317878,1994,2069,2016,1
3834214,1940,2011,2016,0
3106222,1952,2011,2016,1
6499419,1921,1989,2016,1
7062928,2012,2083,2016,1
643341,1924,1987,2016,1
1531327,1939,2016,2016,0
3802860,1963,2041,2016,0
3427822,1925,2008,2016,0
7057515,1961,2048,2016,1
7459176,1922,1990,2016,1
1883541,1932,2002,2016,1
4576429,1948,2023,2016,1
1656492,1947,2011,2016,0
661466,1954,2038,2016,1
345923,1921,1990,2016,0
6251262,1965,1997,2016,1
7178251,1965,2029,2016,0
8717447,1958,2039,2016,1
3599949,1930,1997,2016,0
7841729,1923,1994,2016,1
3133527,1929,1971,2016,1
647932,1923,2006,2016,0
6515916,1950,2030,2016,0
1619431,1935,2012,2016,1
1408472,1931,1998,2016,0
2403089,1928,2000,2016,1
3511698,1931,2012,2016,0
1187627,1921,1993,2016,1
2381514,1961,2027,2016,1
9096590,1940,1997,2016,0
7525121,2001,2077,2016,0
3545376,1950,2028,2016,1
8243337,1974,2049,2016,1
5489058,1986,2047,2016,1
4578805,1927,1995,2016,0
8478939,1922,1991,2016,0
1366556,1958,1987,2016,1
5691563,1930,1998,2016,0
3849005,1946,2011,2016,1
3588329,1934,1993,2016,1
380131,1935,1999,2016,0
7234303,1967,2037,2016,0
2072724,1925,1991,2016,1
9690085,1930,2012,2016,0
7786198,1937,2003,2016,0
636630,1957,2021,2016,0
3806100,1967,2029,2016,1
8792224,1925,2002,2016,1
2328024,1978,2056,2016,0
1460438,1937,1943,2016,0
8598553,1938,1998,2016,0
3121894,1949,2026,2016,0
2106433,1979,2063,2016,0
4135179,1962,2026,2016,0
