"snz_uid","srp_ref_date","srp_flag_ir_ind","srp_flag_ed_ind","srp_flag_health_ind","srp_flag_acc_ind","srp_flag_under5_ind"
2051650,2006-06-30,1,0,0,0,0
6715448,2006-06-30,1,1,1,0,0
1053067,2006-06-30,1,1,0,0,0
3180980,2006-06-30,1,0,1,0,0
1712294,2006-06-30,1,1,1,0,0
402957,2007-06-30,0,0,1,0,0
5077684,2007-06-30,1,0,1,0,0
4933282,2007-06-30,1,0,1,1,0
6344796,2007-06-30,1,1,0,0,0
5927164,2007-06-30,1,0,1,0,0
4462681,2007-06-30,1,0,1,0,0
8291158,2007-06-30,1,1,1,0,0
7294337,2007-06-30,0,0,1,0,0
9895001,2007-06-30,1,0,1,0,0
5550344,2007-06-30,0,0,0,0,0
8905878,2007-06-30,1,1,0,1,0
6408621,2007-06-30,1,1,0,0,0
3478534,2007-06-30,1,0,1,0,0
9853693,2007-06-30,1,1,0,0,0
1351322,2007-06-30,1,1,1,0,1
5391420,2007-06-30,1,1,0,1,0
2522009,2007-06-30,0,1,0,0,0
1963713,2007-06-30,1,1,0,0,0
3492398,2007-06-30,0,1,0,0,0
5008913,2007-06-30,1,0,0,0,0
419818,2007-06-30,1,0,1,0,0
9958306,2007-06-30,1,0,0,0,0
3351421,2007-06-30,1,1,0,0,0
5950692,2007-06-30,1,1,1,1,0
5274496,2007-06-30,0,1,1,0,0
9456675,2007-06-30,1,0,0,0,0
9636102,2007-06-30,0,1,0,0,0
3472587,2007-06-30,0,0,0,1,0
2313278,2007-06-30,1,0,1,0,0
2532688,2007-06-30,1,0,1,0,0
2138294,2007-06-30,0,0,0,0,0
9135045,2007-06-30,1,0,0,0,0
1367348,2007-06-30,1,0,1,0,0
7678374,2007-06-30,1,0,1,0,0
7509468,2007-06-30,1,0,1,0,0
1661424,2007-06-30,1,1,0,0,0
709332,2007-06-30,1,1,0,0,0
4325013,2007-06-30,0,1,0,0,0
8328413,2007-06-30,1,0,1,0,0
9317878,2007-06-30,1,1,0,1,0
3106222,2007-06-30,1,0,0,0,0
7057515,2007-06-30,1,0,0,0,0
4576429,2007-06-30,1,0,1,1,0
661466,2007-06-30,1,0,1,0,0
8717447,2007-06-30,0,1,1,0,0
1619431,2007-06-30,1,0,1,0,0
8243337,2007-06-30,0,0,0,0,0
5489058,2007-06-30,0,1,0,0,0
3849005,2007-06-30,1,0,1,0,0
3806100,2007-06-30,1,0,0,0,0
5063420,2007-06-30,0,1,1,0,0
8029625,2007-06-30,1,1,1,0,0
6632588,2007-06-30,1,1,0,0,0
5073391,2007-06-30,0,1,1,0,0
1246513,2007-06-30,1,0,1,0,0
2915759,2007-06-30,1,0,1,0,0
5263379,2007-06-30,1,1,0,0,0
8326680,2007-06-30,1,0,0,0,0
8763628,2007-06-30,1,1,1,0,0
2992291,2007-06-30,1,1,0,0,0
1148775,2007-06-30,0,1,0,0,0
3446216,2007-06-30,0,0,0,0,0
603299,2007-06-30,1,1,1,0,0
4692239,2007-06-30,0,0,1,1,0
4585169,2007-06-30,0,1,1,0,0
3805202,2007-06-30,0,0,0,1,0
1471356,2007-06-30,0,0,1,1,0
3651221,2007-06-30,0,0,1,0,0
8102126,2007-06-30,1,1,0,0,0
7890645,2007-06-30,0,0,0,1,1
6382749,2007-06-30,1,0,1,0,0
825451,2007-06-30,1,1,0,0,0
121566,2007-06-30,1,1,1,0,0
1119183,2007-06-30,1,1,1,0,0
2705192,2007-06-30,1,0,1,1,0
4140208,2007-06-30,1,1,0,0,0
7285864,2007-06-30,1,0,1,0,0
6505982,2007-06-30,1,1,0,0,0
8790405,2007-06-30,1,0,1,0,0
572082,2007-06-30,1,1,0,0,0
9486058,2007-06-30,0,0,0,0,0
8508398,2007-06-30,1,0,1,0,0
7147327,2007-06-30,1,1,1,0,0
6066658,2007-06-30,1,0,1,0,0
2529731,2007-06-30,1,0,1,0,0
518903,2007-06-30,1,0,0,0,0
5596693,2007-06-30,1,1,0,0,0
3394109,2007-06-30,0,0,0,0,0
9968767,2007-06-30,1,1,0,0,0
3657904,2007-06-30,1,1,0,0,0
5616781,2007-06-30,0,1,1,1,0
6508556,2007-06-30,1,0,0,0,0
2377699,2007-06-30,0,1,0,0,0
1706796,2007-06-30,1,0,1,0,0
83717,2007-06-30,1,0,0,0,0
9014911,2007-06-30,1,0,1,0,0
4332004,2007-06-30,0,1,0,0,0
2842132,2007-06-30,1,1,0,0,0
4983057,2007-06-30,1,0,0,0,0
2335899,2007-06-30,0,0,0,0,0
3691110,2007-06-30,0,0,0,0,0
1032146,2007-06-30,1,1,1,0,0
6255938,2007-06-30,0,1,1,0,0
6570021,2007-06-30,1,0,0,0,0
5151062,2007-06-30,1,1,0,0,0
6226337,2007-06-30,1,0,0,0,0
9796130,2007-06-30,1,1,0,1,0
5820658,2007-06-30,1,0,1,0,0
4485160,2007-06-30,0,0,0,0,0
8307324,2007-06-30,1,0,1,1,0
1045260,2007-06-30,0,1,1,0,1
7139105,2007-06-30,1,0,0,0,0
877075,2007-06-30,1,1,1,0,0
3919030,2007-06-30,1,1,0,0,1
5186463,2007-06-30,1,0,0,0,0
4067629,2007-06-30,1,0,0,0,0
5439556,2007-06-30,0,1,1,1,0
2976700,2007-06-30,1,1,0,0,0
513294,2007-06-30,1,1,1,1,0
7734103,2007-06-30,1,1,1,0,0
6451303,2007-06-30,1,0,1,1,0
757475,2007-06-30,1,0,1,0,0
3174187,2007-06-30,1,1,1,0,0
3393130,2007-06-30,0,0,1,1,0
2312035,2007-06-30,1,0,0,1,0
9790895,2007-06-30,1,0,0,0,0
9591861,2007-06-30,0,0,0,0,0
9793397,2007-06-30,1,1,1,0,0
3349282,2007-06-30,1,0,1,0,0
1271058,2007-06-30,0,0,0,0,0
9242240,2007-06-30,0,1,1,0,0
709794,2007-06-30,1,1,0,0,1
6550009,2007-06-30,1,0,0,1,0
8931766,2007-06-30,1,1,1,0,0
1591634,2007-06-30,0,0,0,0,0
4950625,2007-06-30,1,0,0,0,0
5707190,2007-06-30,1,0,0,0,0
9101401,2007-06-30,1,0,1,0,1
6858618,2007-06-30,1,0,0,0,0
8984107,2007-06-30,0,1,0,0,0
8409277,2007-06-30,1,1,1,0,0
782404,2007-06-30,1,0,0,0,0
9629683,2007-06-30,0,0,0,0,0
6258515,2007-06-30,1,1,1,0,0
3276379,2007-06-30,1,1,0,0,0
6119082,2007-06-30,0,0,1,0,0
2136401,2007-06-30,1,1,0,0,1
4915602,2007-06-30,1,0,1,0,0
4907540,2007-06-30,1,1,0,0,0
341416,2007-06-30,0,0,0,1,0
7814273,2007-06-30,1,1,1,1,0
5985848,2007-06-30,0,1,0,0,0
2732407,2007-06-30,1,0,1,0,0
4864395,2007-06-30,1,0,0,0,1
9502218,2007-06-30,0,0,0,0,0
4775828,2007-06-30,0,0,1,0,0
9477552,2007-06-30,1,0,1,0,0
6070605,2007-06-30,1,0,0,0,0
9315774,2007-06-30,1,1,1,1,0
4676724,2007-06-30,1,0,0,1,0
8839462,2007-06-30,1,0,1,0,0
6386664,2007-06-30,1,1,0,0,0
3179541,2007-06-30,0,1,1,0,0
2727468,2007-06-30,1,0,1,1,0
6828736,2007-06-30,1,1,1,1,0
8994964,2007-06-30,1,0,0,0,0
9812751,2007-06-30,0,0,1,0,0
670069,2007-06-30,1,1,1,0,0
7324564,2007-06-30,0,0,1,1,0
7154189,2007-06-30,1,1,0,0,0
8109684,2007-06-30,1,1,1,0,0
4020957,2007-06-30,0,0,0,0,0
8079447,2007-06-30,1,1,1,1,0
9517226,2007-06-30,0,1,0,0,0
5899946,2007-06-30,1,0,1,0,0
1718338,2007-06-30,1,0,0,0,0
2688686,2007-06-30,1,0,1,1,0
6259797,2007-06-30,1,1,0,0,0
5944468,2007-06-30,1,0,1,0,0
5036044,2007-06-30,1,0,1,0,0
4901660,2007-06-30,0,0,0,0,0
4999370,2007-06-30,1,1,0,0,0
8657962,2007-06-30,1,1,1,0,0
9378511,2007-06-30,0,0,0,1,0
611465,2007-06-30,1,0,1,0,0
3504056,2007-06-30,1,0,0,0,0
9611223,2007-06-30,0,0,1,1,0
2481827,2007-06-30,1,0,0,0,0
2350363,2007-06-30,1,0,1,0,0
3219623,2007-06-30,1,0,1,0,0
3012095,2007-06-30,0,1,1,0,0
4759394,2007-06-30,0,1,1,0,0
5329851,2007-06-30,0,0,0,0,0
4715178,2007-06-30,1,1,0,0,0
7398831,2007-06-30,1,0,1,0,0
6394541,2007-06-30,1,0,0,0,0
9564635,2007-06-30,0,0,0,1,0
3729171,2007-06-30,0,0,1,1,0
5797748,2007-06-30,1,0,1,0,0
7984329,2007-06-30,1,0,1,0,0
9633103,2007-06-30,1,0,1,0,0
2129662,2007-06-30,1,0,1,0,0
4073054,2007-06-30,1,0,1,0,0
9956043,2007-06-30,1,0,1,0,0
6019211,2007-06-30,1,0,1,0,0
9512110,2007-06-30,0,0,0,0,0
8497891,2007-06-30,0,1,0,1,0
9262309,2007-06-30,1,1,1,0,0
3943981,2007-06-30,1,0,0,0,0
8058584,2007-06-30,1,1,0,0,0
3833985,2007-06-30,1,1,1,0,0
3745836,2007-06-30,1,1,0,1,0
3699897,2007-06-30,1,0,0,0,0
6948953,2007-06-30,0,1,0,0,0
9290575,2007-06-30,1,0,1,0,0
2238678,2007-06-30,0,1,0,0,0
6456042,2007-06-30,1,1,1,0,0
6864752,2007-06-30,0,0,0,0,0
6480336,2007-06-30,1,1,0,0,0
4819759,2007-06-30,1,1,0,0,0
8908412,2007-06-30,0,1,1,0,0
9043816,2007-06-30,0,1,0,0,1
9764020,2007-06-30,1,0,1,0,0
4227130,2007-06-30,0,1,1,0,0
4057261,2007-06-30,1,0,1,0,0
4005543,2007-06-30,1,1,0,0,0
5434451,2007-06-30,1,0,1,0,0
9074314,2007-06-30,0,1,1,1,0
1854014,2007-06-30,1,0,0,1,0
1807250,2007-06-30,1,1,1,0,0
5994404,2007-06-30,0,1,0,0,0
91921,2007-06-30,0,1,0,1,0
2155706,2007-06-30,1,0,0,0,0
2383642,2007-06-30,1,0,1,0,0
8930156,2007-06-30,1,1,1,1,0
4089888,2007-06-30,0,0,0,0,0
902384,2007-06-30,0,1,1,1,0
5895472,2007-06-30,0,0,1,0,0
5091883,2007-06-30,1,0,1,0,0
9676867,2007-06-30,0,0,1,0,0
7542030,2007-06-30,1,0,0,0,1
8866034,2007-06-30,1,1,0,0,0
5282175,2007-06-30,0,1,1,0,0
109375,2007-06-30,0,1,1,0,0
679467,2007-06-30,1,1,1,0,0
7430769,2007-06-30,1,0,1,1,0
2175174,2007-06-30,1,0,0,0,0
5248066,2007-06-30,1,0,0,0,0
7735283,2007-06-30,0,0,1,0,0
2314177,2007-06-30,0,0,1,0,0
1812890,2007-06-30,1,1,0,1,0
4478197,2007-06-30,1,1,0,0,0
74928,2007-06-30,0,0,0,1,0
1992377,2007-06-30,1,0,0,0,0
1071015,2007-06-30,1,1,1,0,0
1092647,2007-06-30,1,0,0,1,0
9170136,2007-06-30,1,0,0,0,0
1224096,2007-06-30,0,1,1,0,0
9339708,2007-06-30,0,1,1,0,0
8312424,2007-06-30,0,0,0,0,0
6398983,2007-06-30,1,0,1,1,0
3977334,2007-06-30,1,0,1,0,0
2726825,2007-06-30,1,0,1,0,0
5544065,2007-06-30,0,0,0,0,0
5466041,2007-06-30,1,1,0,0,0
149840,2007-06-30,1,0,0,0,0
2051650,2007-06-30,1,0,0,0,0
6715448,2007-06-30,1,0,0,1,0
1053067,2007-06-30,1,0,0,0,0
3180980,2007-06-30,0,1,0,0,0
1712294,2007-06-30,1,0,0,0,0
402957,2008-06-30,1,0,1,0,0
5077684,2008-06-30,0,1,1,0,0
4933282,2008-06-30,0,0,1,1,0
6344796,2008-06-30,1,1,0,0,0
5927164,2008-06-30,1,0,0,0,0
4462681,2008-06-30,1,0,1,0,0
8291158,2008-06-30,1,0,1,0,0
7294337,2008-06-30,1,0,0,0,0
9895001,2008-06-30,1,1,1,0,0
5550344,2008-06-30,1,0,0,0,0
8905878,2008-06-30,1,0,1,1,0
6408621,2008-06-30,1,0,0,1,0
3478534,2008-06-30,1,1,1,0,0
9853693,2008-06-30,0,0,1,1,0
1351322,2008-06-30,0,0,0,0,1
5391420,2008-06-30,1,1,0,0,0
2522009,2008-06-30,0,0,1,0,0
2533671,2008-06-30,1,1,0,0,1
1963713,2008-06-30,1,0,1,0,0
3492398,2008-06-30,1,1,0,1,0
5008913,2008-06-30,1,0,0,0,0
419818,2008-06-30,0,1,0,0,0
9958306,2008-06-30,0,1,0,0,0
3351421,2008-06-30,1,0,0,1,0
5950692,2008-06-30,1,1,0,0,0
5274496,2008-06-30,1,1,0,0,0
9456675,2008-06-30,1,0,1,1,0
9636102,2008-06-30,0,1,1,0,0
3472587,2008-06-30,1,0,0,0,0
3435426,2008-06-30,1,0,0,0,0
2313278,2008-06-30,1,0,0,0,0
2532688,2008-06-30,0,0,1,1,0
2138294,2008-06-30,1,0,1,0,0
9135045,2008-06-30,1,1,1,0,0
1367348,2008-06-30,1,0,1,0,0
7678374,2008-06-30,1,1,1,0,0
7509468,2008-06-30,1,0,0,0,0
1661424,2008-06-30,1,1,0,0,0
709332,2008-06-30,1,1,0,0,0
4325013,2008-06-30,1,1,0,0,0
8328413,2008-06-30,1,1,1,1,0
9317878,2008-06-30,0,0,1,0,0
3106222,2008-06-30,0,0,1,0,0
7057515,2008-06-30,1,1,0,0,0
4576429,2008-06-30,0,0,0,0,0
661466,2008-06-30,1,0,0,0,0
8717447,2008-06-30,1,0,0,0,0
1619431,2008-06-30,0,1,0,0,0
8243337,2008-06-30,1,0,0,0,0
5489058,2008-06-30,1,1,0,1,0
3849005,2008-06-30,1,0,1,1,0
3806100,2008-06-30,1,0,0,0,0
5063420,2008-06-30,0,0,1,0,0
8029625,2008-06-30,1,0,1,0,0
6632588,2008-06-30,0,1,1,1,0
5073391,2008-06-30,0,0,1,0,0
1246513,2008-06-30,1,0,0,0,0
2915759,2008-06-30,1,0,1,0,0
5263379,2008-06-30,1,1,0,1,0
8326680,2008-06-30,0,1,1,1,0
8763628,2008-06-30,0,1,0,1,0
2992291,2008-06-30,0,1,1,0,0
1148775,2008-06-30,1,0,0,0,0
3446216,2008-06-30,0,0,0,1,0
603299,2008-06-30,1,0,0,0,0
4692239,2008-06-30,1,0,1,0,0
4585169,2008-06-30,1,1,1,0,0
3805202,2008-06-30,0,1,0,0,0
1471356,2008-06-30,1,1,1,0,0
8102126,2008-06-30,1,0,1,1,0
7890645,2008-06-30,1,0,1,0,1
6382749,2008-06-30,1,0,1,0,0
825451,2008-06-30,0,1,0,0,0
121566,2008-06-30,1,1,1,1,0
1119183,2008-06-30,1,0,0,1,0
2705192,2008-06-30,1,1,1,0,0
4140208,2008-06-30,0,0,1,0,0
7285864,2008-06-30,1,1,0,0,0
6505982,2008-06-30,1,1,1,0,0
8790405,2008-06-30,0,0,1,0,0
572082,2008-06-30,1,1,1,0,0
9486058,2008-06-30,1,0,1,0,0
8508398,2008-06-30,1,1,0,0,0
7147327,2008-06-30,1,1,1,0,0
6066658,2008-06-30,0,1,1,0,0
2529731,2008-06-30,1,1,0,0,0
518903,2008-06-30,0,1,0,0,0
5596693,2008-06-30,1,1,1,0,0
3394109,2008-06-30,0,0,1,0,0
9968767,2008-06-30,1,0,0,0,0
3657904,2008-06-30,0,0,1,0,0
6508556,2008-06-30,1,0,1,0,0
2377699,2008-06-30,1,0,0,0,0
1706796,2008-06-30,0,0,1,1,0
83717,2008-06-30,1,0,0,0,0
9014911,2008-06-30,0,0,1,0,0
4332004,2008-06-30,1,1,0,0,0
2842132,2008-06-30,1,1,0,0,0
4983057,2008-06-30,0,0,0,0,0
2335899,2008-06-30,0,0,1,0,0
3691110,2008-06-30,0,1,0,0,0
1032146,2008-06-30,1,0,1,0,0
6255938,2008-06-30,1,0,0,1,0
6570021,2008-06-30,1,1,0,1,0
5151062,2008-06-30,0,1,0,1,0
6226337,2008-06-30,1,0,1,0,0
9796130,2008-06-30,1,1,1,0,0
5820658,2008-06-30,1,1,0,0,0
4485160,2008-06-30,1,1,0,1,0
8307324,2008-06-30,1,1,1,0,0
1045260,2008-06-30,0,1,1,0,1
7139105,2008-06-30,1,0,1,0,0
3919030,2008-06-30,0,1,0,0,0
5186463,2008-06-30,1,0,1,1,0
4067629,2008-06-30,0,1,1,0,0
5439556,2008-06-30,0,0,1,0,0
2976700,2008-06-30,1,1,0,0,0
513294,2008-06-30,1,0,0,0,0
7734103,2008-06-30,1,1,1,0,0
6451303,2008-06-30,0,0,0,0,0
757475,2008-06-30,0,0,0,0,0
3174187,2008-06-30,1,0,0,0,0
3393130,2008-06-30,0,1,1,0,0
2312035,2008-06-30,1,0,1,1,0
9790895,2008-06-30,1,0,1,1,0
9591861,2008-06-30,0,0,1,0,0
9793397,2008-06-30,1,1,1,0,0
3349282,2008-06-30,1,0,1,1,0
1271058,2008-06-30,1,0,0,0,0
709794,2008-06-30,1,0,0,1,1
6550009,2008-06-30,0,0,1,0,0
8931766,2008-06-30,1,1,0,0,0
1591634,2008-06-30,0,0,1,1,0
4950625,2008-06-30,0,1,1,0,0
5707190,2008-06-30,1,0,0,0,0
9101401,2008-06-30,1,1,1,0,0
6858618,2008-06-30,0,0,1,0,0
8984107,2008-06-30,1,0,1,0,0
8409277,2008-06-30,0,0,1,1,0
782404,2008-06-30,1,0,1,0,0
9629683,2008-06-30,1,1,0,1,0
6258515,2008-06-30,1,0,0,1,0
3276379,2008-06-30,1,0,0,0,0
5798200,2008-06-30,1,1,1,0,0
6119082,2008-06-30,1,0,1,1,0
2136401,2008-06-30,1,0,0,0,1
4915602,2008-06-30,1,0,1,0,0
4907540,2008-06-30,1,1,1,0,0
341416,2008-06-30,0,1,0,1,0
7814273,2008-06-30,1,1,1,0,0
5985848,2008-06-30,1,1,1,0,0
2732407,2008-06-30,1,0,1,0,0
4864395,2008-06-30,1,0,1,0,1
9502218,2008-06-30,0,0,0,0,0
4775828,2008-06-30,1,0,0,1,0
9477552,2008-06-30,1,0,1,1,0
6070605,2008-06-30,1,0,1,0,0
9315774,2008-06-30,1,0,0,0,0
4676724,2008-06-30,0,0,1,0,0
8839462,2008-06-30,1,0,0,1,0
6386664,2008-06-30,0,0,0,0,0
3179541,2008-06-30,1,0,1,0,0
2727468,2008-06-30,0,0,0,0,0
6828736,2008-06-30,1,1,0,0,0
8994964,2008-06-30,0,0,1,0,0
9812751,2008-06-30,1,0,1,0,0
7324564,2008-06-30,0,0,0,0,0
7154189,2008-06-30,1,1,1,0,0
8109684,2008-06-30,1,1,1,1,0
4020957,2008-06-30,1,1,0,0,0
8079447,2008-06-30,1,1,1,0,0
9517226,2008-06-30,1,1,0,1,0
5899946,2008-06-30,0,0,1,0,0
1718338,2008-06-30,1,0,0,1,0
2688686,2008-06-30,0,0,1,0,0
6259797,2008-06-30,1,0,0,0,0
5944468,2008-06-30,1,0,0,1,0
5036044,2008-06-30,1,1,0,0,0
4901660,2008-06-30,1,1,0,0,0
4999370,2008-06-30,1,0,1,0,0
8657962,2008-06-30,0,1,0,0,0
9378511,2008-06-30,1,0,1,0,0
611465,2008-06-30,0,0,0,1,0
3504056,2008-06-30,0,1,0,0,0
9611223,2008-06-30,1,0,0,0,0
2481827,2008-06-30,0,1,1,0,0
2350363,2008-06-30,1,1,0,0,0
3219623,2008-06-30,1,0,0,0,0
4759394,2008-06-30,1,0,0,1,0
5329851,2008-06-30,0,0,1,0,0
4715178,2008-06-30,1,1,0,0,0
7398831,2008-06-30,1,0,1,0,0
6394541,2008-06-30,0,0,0,0,0
9564635,2008-06-30,1,0,1,0,0
3729171,2008-06-30,0,0,1,0,0
5797748,2008-06-30,1,1,1,0,0
7984329,2008-06-30,1,0,0,1,0
9633103,2008-06-30,0,0,1,0,0
2129662,2008-06-30,0,0,0,0,0
4073054,2008-06-30,1,0,1,0,0
9956043,2008-06-30,1,0,0,0,0
6019211,2008-06-30,1,0,0,0,0
9512110,2008-06-30,1,0,1,0,0
8497891,2008-06-30,1,0,0,0,0
9262309,2008-06-30,0,0,0,0,0
3943981,2008-06-30,1,1,0,0,0
8058584,2008-06-30,0,0,0,1,0
3833985,2008-06-30,1,0,0,0,0
3745836,2008-06-30,1,1,1,0,0
3699897,2008-06-30,1,0,1,0,0
6948953,2008-06-30,0,0,1,0,0
9290575,2008-06-30,1,0,0,0,0
2238678,2008-06-30,1,0,0,0,0
6456042,2008-06-30,1,0,1,0,0
6864752,2008-06-30,1,0,0,0,0
6480336,2008-06-30,0,1,1,0,0
4819759,2008-06-30,0,0,1,0,0
8908412,2008-06-30,1,1,1,0,0
9043816,2008-06-30,0,0,0,1,1
9764020,2008-06-30,0,0,0,0,0
4227130,2008-06-30,1,0,1,0,0
4057261,2008-06-30,1,1,1,1,0
4005543,2008-06-30,0,0,1,0,0
5434451,2008-06-30,1,0,0,0,0
9074314,2008-06-30,1,0,0,0,0
1854014,2008-06-30,0,0,1,0,0
1807250,2008-06-30,0,0,0,0,0
5994404,2008-06-30,1,1,1,0,0
91921,2008-06-30,0,1,0,0,0
2155706,2008-06-30,1,1,0,0,0
2383642,2008-06-30,1,0,0,0,0
8930156,2008-06-30,0,0,1,1,0
4089888,2008-06-30,0,0,1,0,0
5895472,2008-06-30,0,1,1,1,0
5091883,2008-06-30,0,0,0,0,0
9676867,2008-06-30,1,0,1,0,0
7542030,2008-06-30,1,1,1,0,1
8866034,2008-06-30,0,1,0,1,0
5282175,2008-06-30,1,1,0,0,0
109375,2008-06-30,1,1,1,0,0
679467,2008-06-30,1,0,1,0,0
7430769,2008-06-30,0,0,1,0,0
2175174,2008-06-30,0,1,1,0,0
5248066,2008-06-30,1,0,0,0,0
7735283,2008-06-30,1,0,0,0,0
2314177,2008-06-30,1,0,1,0,0
1812890,2008-06-30,0,0,0,0,0
6608215,2008-06-30,1,0,0,0,0
4478197,2008-06-30,1,0,1,0,0
74928,2008-06-30,1,0,1,0,0
1071015,2008-06-30,1,0,0,1,0
1092647,2008-06-30,1,0,1,0,0
9170136,2008-06-30,1,0,1,0,0
1224096,2008-06-30,0,0,1,1,0
9339708,2008-06-30,1,0,1,0,0
8312424,2008-06-30,0,1,1,0,0
6398983,2008-06-30,1,0,1,0,0
3977334,2008-06-30,1,0,1,0,0
2726825,2008-06-30,1,0,1,0,0
5544065,2008-06-30,1,0,1,0,0
5466041,2008-06-30,0,1,0,0,0
149840,2008-06-30,1,0,1,0,0
2051650,2008-06-30,1,1,1,0,0
6715448,2008-06-30,0,1,1,0,0
1053067,2008-06-30,0,1,0,1,0
3180980,2008-06-30,0,0,0,0,0
1712294,2008-06-30,1,0,1,0,0
5077684,2009-06-30,1,0,1,0,0
4933282,2009-06-30,0,0,1,0,0
6344796,2009-06-30,1,1,0,0,0
4462681,2009-06-30,1,0,1,0,0
8291158,2009-06-30,1,0,1,0,0
7294337,2009-06-30,1,0,0,0,0
9895001,2009-06-30,0,0,1,1,0
5550344,2009-06-30,1,1,1,0,0
8905878,2009-06-30,1,0,1,0,0
6408621,2009-06-30,0,1,1,1,0
3478534,2009-06-30,1,0,1,0,0
9853693,2009-06-30,1,0,0,0,0
1351322,2009-06-30,1,0,1,1,0
5391420,2009-06-30,1,1,0,1,0
2522009,2009-06-30,1,0,1,0,0
2533671,2009-06-30,0,1,1,0,1
1963713,2009-06-30,1,0,0,1,0
3492398,2009-06-30,1,0,0,0,0
5008913,2009-06-30,1,1,1,0,0
419818,2009-06-30,1,1,1,0,0
9958306,2009-06-30,1,0,0,0,0
3351421,2009-06-30,1,0,0,0,0
5950692,2009-06-30,1,1,0,0,0
5274496,2009-06-30,0,1,1,0,0
9456675,2009-06-30,1,0,0,0,0
9636102,2009-06-30,0,0,1,0,0
3472587,2009-06-30,1,1,1,1,0
3435426,2009-06-30,1,0,0,0,0
2313278,2009-06-30,0,0,1,0,0
2532688,2009-06-30,1,1,0,0,0
2138294,2009-06-30,0,1,0,0,0
9135045,2009-06-30,1,1,0,0,0
1367348,2009-06-30,1,0,1,0,0
7678374,2009-06-30,0,0,0,0,0
7509468,2009-06-30,1,1,0,0,0
1661424,2009-06-30,1,0,0,0,0
709332,2009-06-30,0,0,1,0,0
8328413,2009-06-30,1,0,0,1,0
9317878,2009-06-30,1,1,1,0,0
3106222,2009-06-30,1,0,0,0,0
7057515,2009-06-30,1,0,1,0,0
4576429,2009-06-30,1,1,1,1,0
661466,2009-06-30,0,1,0,0,0
8717447,2009-06-30,1,0,1,0,0
1619431,2009-06-30,1,1,0,1,0
8243337,2009-06-30,1,1,1,0,0
5489058,2009-06-30,1,1,1,0,0
3849005,2009-06-30,1,0,0,0,0
3806100,2009-06-30,1,1,0,0,0
5063420,2009-06-30,0,1,0,0,0
8029625,2009-06-30,1,1,0,0,0
6632588,2009-06-30,1,0,1,0,0
5073391,2009-06-30,1,0,1,0,0
1246513,2009-06-30,1,0,0,0,0
2915759,2009-06-30,1,1,0,1,0
5263379,2009-06-30,1,0,1,0,0
8326680,2009-06-30,0,1,1,1,0
8763628,2009-06-30,1,0,1,0,0
2992291,2009-06-30,0,1,0,0,0
1148775,2009-06-30,1,0,0,0,0
3446216,2009-06-30,1,1,0,1,0
603299,2009-06-30,1,1,0,0,0
4585169,2009-06-30,1,1,1,0,0
3805202,2009-06-30,1,0,1,0,0
8102126,2009-06-30,1,0,0,0,0
7890645,2009-06-30,1,1,0,0,0
6382749,2009-06-30,0,1,1,1,0
825451,2009-06-30,0,1,1,1,0
121566,2009-06-30,1,1,1,0,0
1119183,2009-06-30,0,0,1,0,0
2705192,2009-06-30,0,0,1,0,0
4140208,2009-06-30,1,0,0,0,0
7285864,2009-06-30,0,0,0,0,0
6505982,2009-06-30,1,0,1,0,0
8790405,2009-06-30,0,0,0,0,0
572082,2009-06-30,0,0,1,0,0
9486058,2009-06-30,0,0,0,0,0
8508398,2009-06-30,0,0,1,0,0
7147327,2009-06-30,0,1,1,1,0
6066658,2009-06-30,1,0,1,0,0
2529731,2009-06-30,1,1,0,0,0
518903,2009-06-30,0,1,0,0,0
5596693,2009-06-30,1,1,1,1,0
3394109,2009-06-30,1,1,1,0,0
836743,2009-06-30,1,0,0,0,1
9968767,2009-06-30,1,1,1,0,0
3657904,2009-06-30,1,1,1,0,0
6508556,2009-06-30,1,0,0,1,0
2377699,2009-06-30,1,0,0,0,0
1706796,2009-06-30,0,0,1,0,0
83717,2009-06-30,0,0,0,0,0
9014911,2009-06-30,0,0,1,1,0
4332004,2009-06-30,1,0,0,0,0
2842132,2009-06-30,0,0,0,0,0
4983057,2009-06-30,1,0,1,1,0
2335899,2009-06-30,0,0,0,0,0
3691110,2009-06-30,1,0,0,0,0
1032146,2009-06-30,1,0,0,0,0
6255938,2009-06-30,1,0,0,0,0
6570021,2009-06-30,1,1,1,0,0
5151062,2009-06-30,1,1,0,1,0
6226337,2009-06-30,0,1,0,1,0
9796130,2009-06-30,1,0,0,1,0
5820658,2009-06-30,1,0,1,0,0
4485160,2009-06-30,1,0,1,1,0
8307324,2009-06-30,1,0,1,0,0
1045260,2009-06-30,1,0,1,0,0
7139105,2009-06-30,0,1,1,0,0
3919030,2009-06-30,1,1,1,0,0
5186463,2009-06-30,1,1,0,1,0
4067629,2009-06-30,1,0,0,1,0
5439556,2009-06-30,1,0,1,0,0
2976700,2009-06-30,1,1,1,0,0
513294,2009-06-30,1,0,0,0,0
7734103,2009-06-30,0,0,1,1,0
6451303,2009-06-30,0,0,0,1,0
757475,2009-06-30,1,0,1,0,0
3174187,2009-06-30,0,1,1,0,0
3393130,2009-06-30,1,1,0,1,0
2312035,2009-06-30,1,0,0,1,0
9790895,2009-06-30,1,1,1,1,0
9591861,2009-06-30,0,0,0,0,0
